PageId,TagName,Tag Content
STAFFSET,STAFFSET_Choose_profile,Choose profile
STAFFSET,STAFFSET_Assign_Role_Permissions_MODAL_HEAD,Assign Roles & Permissions
STAFFSET,STAFFSET_82,Add Target Tier
STAFFSET,STAFFSET_81,Calculate by Percentage / Fixed Value
STAFFSET,STAFFSET_80,To
STAFFSET,STAFFSET_ROLE_AND_PERMISSIONS,Roles & Permissions
STAFFSET,STAFFSET_Days,Days
STAFFSET,STAFFSET_Mins,Mins
STAFFSET,STAFFSET_Working_hours_created_successfully,Working hours created successfully
STAFFSET,STAFFSET_STAFF_INACTIVED_UPDATED,Staff Inactived Successfully!
STAFFSET,REC_BLOCK_TIME_CONFIRMATION_SAVE,Save
STAFFSET,STAFFSET_Roles,Roles
STAFFSET,STAFFSET_31,Staff Name
STAFFSET,STAFFSET_30,Delete
STAFFSET,STAFFSET_35,Login Access
STAFFSET,STAFFSET_Show_This_Staff_For_Online_Booking,Show this staff for online booking
STAFFSET,STAFFSET_34,Appointment 
STAFFSET,STAFFSET_Add,Add
STAFFSET,STAFFSET_32,Mobile
STAFFSET,STAFFSET_Mark_as_absent,Mark as absent
STAFFSET,STAFFSET_Working_hours_deleted_successfully,Working hours deleted successfully
STAFFSET,REC_BLOCK_TIME_DELETE_THE_CURRENT_BLOCK_TIME,Delete current block time
STAFFSET,STAFFSET_Access,Access
STAFFSET,STAFFSET_Roles_Description,Choose what this role can view or manage. You can update permissions anytime.
STAFFSET,STAFFSET_Assigned_date,Assigned date
STAFFSET,STAFFSET_Attendance,Attendance
STAFFSET,STAFFSET_Hrs,Hrs
STAFFSET,STAFFSET_28,Cancel
STAFFSET,STAFFSET_27,Select employee working days
STAFFSET,STAFFSET_26,End Time
STAFFSET,STAFFSET_25,Start Time
STAFFSET,REC_BLOCK_TIME_EVERY_MONTH,Every Month
STAFFSET,STAFFSET_29,Save
STAFFSET,STAFFSET_Membership,Membership
STAFFSET,STAFFSET_All_staff,All staff
STAFFSET,STAFFSET_24,Day
STAFFSET,STAFFSET_23,Work Schedule
STAFFSET,STAFFSET_21,Allow scheduling of appointments for this staff
STAFFSET,STAFFSET_Working_Shift_should_not_be_empty,Working Shift should not be empty
STAFFSET,REC_BLOCK_TIME_SELECT_STAFF,Select Staff
STAFFSET,STAFFSET_Staff_member_updated,Staff member updated!
STAFFSET,STAFFSET_Block_Time,Block Time
STAFFSET,REC_BLOCK_TIME_RECURRING_HAPPENS,Happens
STAFFSET,STAFFSET_ASSIGNED_FROM,Assigned From
STAFFSET,STAFFSET_Permissions,Permissions
STAFFSET,STAFFSET_17,Select branch 
STAFFSET,STAFFSET_16,Select valid service
STAFFSET,STAFFSET_15,Select Service 
STAFFSET,STAFFSET_14,Provide valid email address
STAFFSET,STAFFSET_Add_Product,Add Product
STAFFSET,STAFFSET_19,Provide login access to this staff
STAFFSET,STAFFSET_18,Select valid branch
STAFFSET,STAFFSET_Target_met_by_employee,Target met by employee
STAFFSET,STAFFSET_End_date_must_be_greater_than_start_date,End date must be greater than start date
STAFFSET,STAFFSET_57,Add Closed Dates
STAFFSET,STAFFSET_56,Business Closed Dates
STAFFSET,STAFFSET_55,Update
STAFFSET,STAFFSET_Closed_date_updated_successfully,Closed date updated successfully
STAFFSET,STAFFSET_54,Add Shift
STAFFSET,STAFFSET_Staff_active_alert,Please wait till you get the previous staff status.
STAFFSET,STAFFSET_Are_sure_want_to_delete_commission_profile,Are sure want to delete commission profile?
STAFFSET,STAFFSET_Absent,Absent
STAFFSET,STAFFSET_Are_you_sure_want_to_delete,Are you sure want to delete?
STAFFSET,STAFFSET_Monthly,Monthly
STAFFSET,STAFFSET_Please_enter_end_date,Please enter end date
STAFFSET,STAFFSET_User_added_successfully,User added successfully
STAFFSET,STAFFSET_Next,Next
STAFFSET,STAFFSET_49,Daily Working Hours
STAFFSET,STAFFSET_48,Update User
STAFFSET,STAFFSET_47,Disable/Enable
STAFFSET,STAFFSET_Please_Select_the_product,Please Select the product
STAFFSET,STAFFSET_42,Add User
STAFFSET,STAFFSET_41,Add New User
STAFFSET,REC_BLOCK_TIME_CREATE,Create
STAFFSET,STAFFSET_40,Search user name
STAFFSET,STAFFSET_to,to
STAFFSET,STAFFSET_46,Features
STAFFSET,STAFFSET_45,Staff Access
STAFFSET,REC_BLOCK_TIME_DAY,Day(s)
STAFFSET,STAFFSET_44,Provide valid user name
STAFFSET,STAFFSET_43,Name
STAFFSET,STAFFSET_Select_Products,Select Products
STAFFSET,REC_BLOCK_TIME_EVERY_DAY,Every Day
STAFFSET,STAFFSET_Assign_Product,Assign Product
